style,dataset,run_path,model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,mirroring_rate,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,delta_mirroring_rate,delta_entropy
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,11,global,5,simpleqa_verified,"What was the first and last name of the person who designed the historic Emil J. Oberhoffer House in Lakeville, Minnesota, United States?","What  was  the first and last name of the person  who designed the historic Emil  J. Oberhoffer House in Lakeville, Minnesota, United  States?",0.9552696347236632,The historic,The historic Emil,0.0,0.9452147483825684,,,,0.0,-100.00000000000004,-0.0447303652763367,-0.0547853708267211,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,12,global,5,simpleqa_verified,Which two architects built the Pizzurno Palace?,Which two architects    built  the Pizzurno  Palace?,0.9363569021224976,The Pizzurno,The Pizzurno,0.0,1.0,,,,0.0,0.0,-0.0636433362960815,0.0613894462585448,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,13,global,5,simpleqa_verified,In what year did Leo Tolstoy come to Ilya Repin's studio to introduce himself?,In  what year did Leo  Tolstoy come to  Ilya Repin's studio to  introduce himself? ,0.945317804813385,Leo Tolstoy did not,Leo Tolstoy,0.0,0.9351287484169006,,,,0.0,-31.947155212313625,-0.0546823143959045,0.004761517047882,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,14,global,5,simpleqa_verified,"What was the population of Spring Rock Township, Clinton County, Iowa, at the time of the 2000 Census?","What was the population of Spring  Rock Township, Clinton  County, Iowa,  at the  time of the  2000 Census?",0.932037889957428,According to,The population,0.0,0.8646761178970337,,,,0.0,0.0,-0.067962110042572,-0.0464640855789183,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,15,global,5,simpleqa_verified,"In what city in England was James Brain, an English football manager and player born in 1900, born?"," In  what city in England was James  Brain, an English football manager and  player born  in 1900, born? ",0.949862003326416,James Brain,James Brain was born,31.947155212313625,0.9090977907180786,,,,0.0,-68.05284478768641,-0.0501379966735839,-0.0909022092819213,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,0,global,20,simpleqa_verified,"How much (in USD) was Frida's self-portrait with loose hair sold for in an auction by Christie's, New York, in May of 1991?"," How  much  (in   USD)   was   Frida's self-portrait     with   loose hair sold for  in an  auction by Christie's, New York, in  May of 1991?   ",0.9129767417907716,Frida,Frida Kah,0.0,0.8935635685920715,,,,0.0,0.0,-0.0870231986045836,-0.106436550617218,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,1,global,20,simpleqa_verified,"During whose papacy did Gian Lorenzo Bernini create the ""Ecstasy of Saint Teresa""?","  During     whose  papacy  did   Gian  Lorenzo    Bernini   create the ""Ecstasy     of  Saint Teresa""? ",0.8602543473243713,Gian Lorenzo Bern,Gian Lorenzo,0.0,0.9278103113174438,,,,0.0,0.0,-0.1397456526756286,-0.0721898078918457,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,2,global,20,simpleqa_verified,What was the name of the venue where the 1992 Scandinavian Masters golf tournament happened?,  What     was the   name  of the    venue  where   the 1992 Scandinavian   Masters  golf   tournament  happened? ,0.8505282998085022,The 19,The 19,0.0,0.9999998807907104,,,,0.0,0.0,-0.1494717001914978,0.074927806854248,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,3,global,20,simpleqa_verified,What is the boiling point of the element cerium in Fahrenheit?, What   is      the   boiling  point of   the  element cerium  in   Fahrenheit?    ,0.8544979095458984,The boiling point of,The boiling point,0.0,0.945271372795105,,,,0.0,-15.97357760615681,-0.1455022096633911,0.1109582185745239,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,4,global,20,simpleqa_verified,What was the title of chemist Mary Letitia Caldwell's Ph.D. thesis?,  What   was    the    title   of   chemist  Mary Letitia    Caldwell's   Ph.D.  thesis? ,0.8464562892913818,Mary,Mary Letitia Caldwell,0.0,0.8656219244003296,,,,0.0,0.0,-0.1535437107086181,-0.1343780755996704,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,5,global,20,simpleqa_verified,"For how many scudi did the Florentine authorities buy the ""Pitti Tondo"" from the dealer Fedele Acciai in 1823?","  For    how many scudi did    the Florentine authorities buy   the   ""Pitti   Tondo"" from  the dealer   Fedele  Acciai  in  1823?  ",0.8952304720878601,The Florentine authorities,The Florentine authorities,0.0,0.9999998211860656,,,,0.0,0.0,-0.1047695279121398,0.0,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,6,global,20,simpleqa_verified,What team came second in Group C in the 2018–19 UEFA Champions League?,  What    team  came second  in   Group   C in the      2018–19   UEFA  Champions   League? ,0.8595437407493591,In,In the,0.0,0.9114203453063964,,,,0.0,0.0,-0.1404561400413513,0.024253726005554,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,7,global,20,simpleqa_verified,At which university did the mathematician William Prager study civil engineering and receive his diploma in 1925?,At   which    university  did the mathematician  William Prager  study  civil   engineering and receive   his     diploma in  1925?  ,0.8678784966468811,William Prager studied,The mathematician,0.0,0.8442193269729614,,,,0.0,0.0,-0.1321215033531189,-0.0822617411613465,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,8,global,20,simpleqa_verified,"Which streamer won the ""Best Variety Streamer"" award at The Streamer Awards in 2022?","  Which     streamer    won  the ""Best  Variety Streamer"" award at The     Streamer  Awards   in  2022?   ",0.8852015137672424,The streamer who,The winner of,0.0,0.866097092628479,,,,0.0,0.0,-0.1147983074188231,-0.133902907371521,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,9,global,20,simpleqa_verified,What is the name of the naturalist who first described the sharpbill under the binomial name *Oxyrhuncus cristatus* in 1821?,  What    is  the name of  the   naturalist  who   first described   the sharpbill  under the   binomial name *Oxyrhuncus    cristatus*  in  1821?,0.9112602472305298,The naturalist who,The,0.0,0.8347910642623901,,,,0.0,0.0,-0.0887397527694702,-0.1210945844650268,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,10,global,20,simpleqa_verified,How many symphonies did the Estonian composer Els Aarne write?, How     many    symphonies    did  the Estonian   composer   Els  Aarne    write? ,0.8500397205352783,The Estonian composer Els,The Estonian composer Els,100.00000000000004,1.0,,,,0.0,100.00000000000004,-0.1499601602554321,0.0512201189994812,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,11,global,20,simpleqa_verified,"What was the first and last name of the person who designed the historic Emil J. Oberhoffer House in Lakeville, Minnesota, United States?"," What   was the  first and  last  name  of the   person who  designed  the  historic Emil    J. Oberhoffer   House   in Lakeville, Minnesota,  United  States?",0.8893978595733643,The historic Emil J,The historic Emil J,100.00000000000004,1.0000001192092896,,,,0.0,0.0,-0.1106021404266357,0.0,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,12,global,20,simpleqa_verified,Which two architects built the Pizzurno Palace?,  Which      two    architects     built   the      Pizzurno Palace? ,0.8270355463027954,The Pizzurno Palace,The Pizzurno,0.0,0.9386105537414552,,,,0.0,0.0,-0.1729646921157837,0.0,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,13,global,20,simpleqa_verified,In what year did Leo Tolstoy come to Ilya Repin's studio to introduce himself?, In     what year  did   Leo  Tolstoy   come  to   Ilya    Repin's studio to introduce    himself? ,0.8576872944831848,Leo Tolstoy did not,Leo Tolstoy,0.0,0.9351287484169006,,,,0.0,-31.947155212313625,-0.1423128247261047,0.004761517047882,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,14,global,20,simpleqa_verified,"What was the population of Spring Rock Township, Clinton County, Iowa, at the time of the 2000 Census?"," What  was the  population     of  Spring   Rock   Township, Clinton County,  Iowa,    at  the  time of   the  2000 Census?",0.8638129830360413,According to,According to the,0.0,0.9005944132804871,,,,0.0,0.0,-0.1361870169639587,-0.0105457901954649,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,15,global,20,simpleqa_verified,"In what city in England was James Brain, an English football manager and player born in 1900, born?","  In      what   city   in England was James  Brain,  an  English football manager  and   player born   in 1900,  born?  ",0.8757453560829163,James Brain was born,James Brain,0.0,0.9090977907180786,,,,0.0,-100.00000000000004,-0.1242546439170837,-0.0909022092819213,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,0,global,50,simpleqa_verified,"How much (in USD) was Frida's self-portrait with loose hair sold for in an auction by Christie's, New York, in May of 1991?"," How     much    (in  USD)  was   Frida's    self-portrait   with loose hair     sold     for    in   an   auction   by   Christie's,   New  York, in  May   of    1991?      ",0.8407628536224365,Frida,Frida Kah,0.0,0.8935635685920715,,,,0.0,0.0,-0.1592370867729187,-0.106436550617218,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,1,global,50,simpleqa_verified,"During whose papacy did Gian Lorenzo Bernini create the ""Ecstasy of Saint Teresa""?","   During       whose  papacy   did   Gian        Lorenzo  Bernini       create     the       ""Ecstasy       of    Saint    Teresa""?   ",0.77373868227005,Gian Lorenzo Bern,Gian Lorenzo,0.0,0.9278103113174438,,,,0.0,0.0,-0.2262613177299499,-0.0721898078918457,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,2,global,50,simpleqa_verified,What was the name of the venue where the 1992 Scandinavian Masters golf tournament happened?, What         was     the    name  of   the   venue         where   the    1992    Scandinavian  Masters   golf    tournament     happened?    ,0.7758629322052002,The 1,The 19,0.0,0.9250720739364624,,,,0.0,0.0,-0.2241370677947998,0.0,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,3,global,50,simpleqa_verified,What is the boiling point of the element cerium in Fahrenheit?,  What       is       the       boiling   point   of       the      element     cerium   in        Fahrenheit?    ,0.7480563521385193,The boiling point of,The boiling,0.0,0.8677690625190735,,,,0.0,-15.97357760615681,-0.2519437670707702,0.0334559082984924,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,4,global,50,simpleqa_verified,What was the title of chemist Mary Letitia Caldwell's Ph.D. thesis?,       What             was         the   title   of      chemist     Mary   Letitia      Caldwell's   Ph.D.     thesis?    ,0.7725135087966919,Mary,The title of,0.0,0.8166876435279846,,,,0.0,0.0,-0.2274864912033081,-0.1833123564720153,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,5,global,50,simpleqa_verified,"For how many scudi did the Florentine authorities buy the ""Pitti Tondo"" from the dealer Fedele Acciai in 1823?"," For        how    many   scudi   did  the     Florentine       authorities   buy     the     ""Pitti   Tondo"" from  the  dealer     Fedele Acciai      in   1823?",0.8015705347061157,The Florentine authorities,The Florent,0.0,0.8701008558273315,,,,0.0,0.0,-0.1984294652938842,-0.129898965358734,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,6,global,50,simpleqa_verified,What team came second in Group C in the 2018–19 UEFA Champions League?,    What      team     came     second    in     Group     C      in     the  2018–19      UEFA    Champions  League?       ,0.783907413482666,In the 2,In the,0.0,0.9479124546051024,,,,0.0,0.0,-0.2160924673080444,0.0607458353042601,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,7,global,50,simpleqa_verified,At which university did the mathematician William Prager study civil engineering and receive his diploma in 1925?,    At     which   university        did       the   mathematician     William   Prager    study       civil engineering  and   receive   his   diploma   in    1925?  ,0.7791251540184021,William Prager,William Pr,0.0,0.8083837628364563,,,,0.0,0.0,-0.2208748459815979,-0.1180973052978516,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,8,global,50,simpleqa_verified,"Which streamer won the ""Best Variety Streamer"" award at The Streamer Awards in 2022?","   Which      streamer     won    the      ""Best     Variety  Streamer""     award      at   The    Streamer     Awards      in   2022?   ",0.7856508493423462,The streamer who,The streamer who won,59.460355750136046,0.9482889771461488,,,,0.0,59.460355750136046,-0.2143489718437193,-0.0517110228538512,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,9,global,50,simpleqa_verified,What is the name of the naturalist who first described the sharpbill under the binomial name *Oxyrhuncus cristatus* in 1821?, What  is  the   name  of  the   naturalist      who      first      described  the     sharpbill  under   the   binomial    name   *Oxyrhuncus   cristatus*  in       1821?   ,0.8417972326278687,The naturalist,The naturalist,0.0,1.000000238418579,,,,0.0,0.0,-0.1582027673721313,0.0441145896911621,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,10,global,50,simpleqa_verified,How many symphonies did the Estonian composer Els Aarne write?,     How          many      symphonies   did      the       Estonian    composer  Els    Aarne        write?         ,0.76409912109375,The Estonian composer Els,Els Aar,0.0,0.8370122313499451,,,,0.0,0.0,-0.2359007596969604,-0.1117676496505737,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,11,global,50,simpleqa_verified,"What was the first and last name of the person who designed the historic Emil J. Oberhoffer House in Lakeville, Minnesota, United States?","  What     was  the    first   and   last       name  of      the   person  who   designed   the    historic  Emil J.       Oberhoffer House  in   Lakeville,  Minnesota,   United  States?  ",0.8184765577316284,The historic Emil J,The historic Emil,0.0,0.918352484703064,,,,0.0,-100.00000000000004,-0.1815234422683715,-0.0816476345062255,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,12,global,50,simpleqa_verified,Which two architects built the Pizzurno Palace?,         Which            two      architects      built         the         Pizzurno         Palace?     ,0.7398198246955872,The Pizzurno,The Pizzurno,0.0,1.0,,,,0.0,0.0,-0.2601804137229919,0.0613894462585448,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,13,global,50,simpleqa_verified,In what year did Leo Tolstoy come to Ilya Repin's studio to introduce himself?, In      what    year   did      Leo       Tolstoy         come  to    Ilya  Repin's    studio     to introduce     himself?     ,0.7701924443244934,Leo Tolstoy came to,Leo Tolstoy visited Ilya,31.947155212313625,0.9158493280410768,,,,0.0,0.0,-0.2298076748847961,-0.0145179033279417,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,14,global,50,simpleqa_verified,"What was the population of Spring Rock Township, Clinton County, Iowa, at the time of the 2000 Census?","  What    was the   population   of     Spring  Rock   Township,     Clinton    County,   Iowa,   at     the    time    of       the       2000 Census?   ",0.7730265855789185,According to,According to the,0.0,0.9005944132804871,,,,0.0,0.0,-0.2269734144210815,-0.0105457901954649,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,15,global,50,simpleqa_verified,"In what city in England was James Brain, an English football manager and player born in 1900, born?","   In      what      city    in     England was  James   Brain,    an  English   football manager       and    player      born    in  1900,       born?",0.7876662611961365,James Brain was born,James Brain was born,100.00000000000004,1.0,,,,0.0,0.0,-0.2123337388038635,0.0,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,0,global,100,simpleqa_verified,"How much (in USD) was Frida's self-portrait with loose hair sold for in an auction by Christie's, New York, in May of 1991?","  How       much     (in    USD)    was        Frida's     self-portrait      with    loose    hair     sold    for    in    an auction          by      Christie's,        New       York,     in    May      of      1991?     ",0.7655287981033325,Frida,Frida,0.0,1.0000001192092896,,,,0.0,0.0,-0.2344711422920227,0.0,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,1,global,100,simpleqa_verified,"During whose papacy did Gian Lorenzo Bernini create the ""Ecstasy of Saint Teresa""?","    During             whose       papacy          did           Gian      Lorenzo        Bernini     create         the          ""Ecstasy       of          Saint         Teresa""?       ",0.7096924185752869,Gian Lorenzo,Gian Lorenzo Bern,0.0,0.9278103113174438,,,,0.0,0.0,-0.2903075814247131,-0.0721898078918457,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,2,global,100,simpleqa_verified,What was the name of the venue where the 1992 Scandinavian Masters golf tournament happened?,       What                  was       the         name        of      the      venue   where      the      1992      Scandinavian      Masters         golf        tournament      happened?          ,0.6885309815406799,The 19,The 1,0.0,0.9250720739364624,,,,0.0,0.0,-0.31146901845932,0.0,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,3,global,100,simpleqa_verified,What is the boiling point of the element cerium in Fahrenheit?,         What                  is        the     boiling           point            of              the        element           cerium    in         Fahrenheit?          ,0.6866974234580994,The boiling point of,The boiling point,0.0,0.945271372795105,,,,0.0,-15.97357760615681,-0.3133026957511902,0.1109582185745239,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,4,global,100,simpleqa_verified,What was the title of chemist Mary Letitia Caldwell's Ph.D. thesis?,  What          was          the       title           of         chemist        Mary            Letitia              Caldwell's         Ph.D.           thesis?         ,0.7169303297996521,Mary,The title of,0.0,0.8166876435279846,,,,0.0,0.0,-0.2830696702003479,-0.1833123564720153,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,5,global,100,simpleqa_verified,"For how many scudi did the Florentine authorities buy the ""Pitti Tondo"" from the dealer Fedele Acciai in 1823?","     For               how   many     scudi      did       the     Florentine     authorities       buy     the     ""Pitti           Tondo""    from       the    dealer    Fedele    Acciai        in       1823?      ",0.7147983908653259,The Florentine authorities,The Florentine,0.0,0.914454996585846,,,,0.0,0.0,-0.2852016091346741,-0.0855448246002196,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,6,global,100,simpleqa_verified,What team came second in Group C in the 2018–19 UEFA Champions League?,  What        team         came               second          in         Group      C      in     the        2018–19            UEFA           Champions     League?        ,0.7121020555496216,In the 2,In the 2,0.0,1.000000238418579,,,,0.0,0.0,-0.2878978252410888,0.1128336191177368,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,7,global,100,simpleqa_verified,At which university did the mathematician William Prager study civil engineering and receive his diploma in 1925?,    At           which      university       did        the         mathematician        William         Prager      study    civil       engineering       and     receive     his      diploma    in      1925?        ,0.6767090559005737,William Prager studied,William Prager,0.0,0.926481068134308,,,,0.0,0.0,-0.3232909440994262,0.0,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,8,global,100,simpleqa_verified,"Which streamer won the ""Best Variety Streamer"" award at The Streamer Awards in 2022?","        Which              streamer      won    the         ""Best           Variety         Streamer""       award    at        The   Streamer            Awards         in         2022?        ",0.721713662147522,The streamer who,The winner of the,15.97357760615681,0.8588871359825134,,,,0.0,15.97357760615681,-0.2782861590385436,-0.1411128640174865,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,9,global,100,simpleqa_verified,What is the name of the naturalist who first described the sharpbill under the binomial name *Oxyrhuncus cristatus* in 1821?,     What          is       the       name     of       the      naturalist       who       first        described     the   sharpbill      under    the       binomial   name      *Oxyrhuncus    cristatus*       in      1821?    ,0.742654025554657,The naturalist who,The,0.0,0.8347910642623901,,,,0.0,0.0,-0.257345974445343,-0.1210945844650268,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,10,global,100,simpleqa_verified,How many symphonies did the Estonian composer Els Aarne write?,     How             many       symphonies             did              the          Estonian             composer     Els           Aarne            write?           ,0.7145595550537109,The Estonian composer Els,The Estonian composer Els,100.00000000000004,1.0,,,,0.0,100.00000000000004,-0.2854403257369995,0.0512201189994812,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,11,global,100,simpleqa_verified,"What was the first and last name of the person who designed the historic Emil J. Oberhoffer House in Lakeville, Minnesota, United States?","   What             was     the    first         and   last  name      of    the    person   who        designed    the    historic       Emil     J.      Oberhoffer     House  in    Lakeville,      Minnesota,          United    States?    ",0.7346013784408569,The historic Emil J,The historic Emil,0.0,0.918352484703064,,,,0.0,-100.00000000000004,-0.265398621559143,-0.0816476345062255,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,12,global,100,simpleqa_verified,Which two architects built the Pizzurno Palace?,              Which                          two                architects          built           the          Pizzurno             Palace?                    ,0.7070532441139221,The Pizzurno,The Pizzurno Palace,0.0,0.9386105537414552,,,,0.0,0.0,-0.292946994304657,0.0,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,13,global,100,simpleqa_verified,In what year did Leo Tolstoy come to Ilya Repin's studio to introduce himself?,         In               what         year   did   Leo     Tolstoy           come       to           Ilya             Repin's        studio     to         introduce     himself?         ,0.7189400792121887,Leo Tolstoy came to,Leo Tolstoy did,0.0,0.9513720870018004,,,,0.0,-31.947155212313625,-0.2810600399971008,0.0210048556327818,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,14,global,100,simpleqa_verified,"What was the population of Spring Rock Township, Clinton County, Iowa, at the time of the 2000 Census?","       What            was        the  population    of        Spring         Rock         Township,        Clinton   County,      Iowa,       at      the     time      of        the    2000       Census?     ",0.719036340713501,According to,The population of,0.0,0.861244797706604,,,,0.0,0.0,-0.280963659286499,-0.049895405769348,,0.0,
Spacing,SimpleQA Verified,results/closed_models/run_gemini_2_5_flash_simpleqa_verified_spacing_20260425_203027,gemini-2.5-flash,15,global,100,simpleqa_verified,"In what city in England was James Brain, an English football manager and player born in 1900, born?","    In        what      city        in    England    was   James       Brain,      an       English      football        manager       and   player      born         in           1900,        born?      ",0.7180798649787903,James Brain was born,James,0.0,0.8359183073043823,,,,0.0,-100.00000000000004,-0.2819201350212097,-0.1640816926956176,,0.0,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,0,global,interrogative,trivia_qa,What general name is given to a rotating star which emits a regular beat of radiation?,What is the general name given to a rotating star that emits a regular beat of radiation?,0.9823603630065918,The general,The general name given,31.947155212313625,0.8617590069770813,,,,,0.0,0.0,0.0,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,1,global,interrogative,trivia_qa,"""Which Gilbert and Sullivan operetta is sub titled 'The Witches Curse""""?""",Which Gilbert and Sullivan operetta is subtitled 'The Witches Curse'?,0.9428929686546326,The Gilbert and Sullivan,None of the Gilbert,15.97357760615681,0.8526663184165955,,,,,0.0,0.0,0.0,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,2,global,interrogative,trivia_qa,Which English cricketer had figures for bowling 10 for 53 against Australia 1956?,Which English cricketer had bowling figures of 10 for 53 against Australia in 1956?,0.979618489742279,The English cricketer who,That would be **,0.0,0.8005833625793457,,,,,0.0,0.0,0.0,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,3,global,interrogative,trivia_qa,Wolf Mankowitz wrote the 1953 novel ‘A Kid For Two….’what’?,Did Wolf Mankowitz write the 1953 novel ‘A Kid For Two….’?,0.9410607218742372,The novel is titled,"No,",0.0,0.8171750903129578,,,,,0.0,0.0,0.0,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,4,global,interrogative,trivia_qa,Who is the patron saint of dancers?,Who is the patron saint of dancers?,1.0,The patron saint of,The patron saint of,100.00000000000004,1.0,,,,,0.0,0.0,0.0,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,5,global,interrogative,trivia_qa,"Published on Feb 21, 1848, which two authors were responsible for the Communist Manifesto?","Which two authors were responsible for the Communist Manifesto, published on Feb 21, 1848?",0.9577365517616272,The,The two authors,0.0,0.8456830978393555,,,,,0.0,0.0,0.0,,,
Form,TriviaQA,results/closed_models/run_gemini_2_5_flash_trivia_qa_inter_vs_imper_20260501_030139,gemini-2.5-flash,6,global,interrogative,trivia_qa,The fortified wine drink Sherry is named after what town?,What town is the fortified wine drink Sherry named after?,0.9424935579299928,Sher,The fortified,0.0,0.8951866030693054,,,,,0.0,0.0,0.0,,,
